Sample_Name,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50
PRISM|7496,-0.2912437835557377,-0.47396623492410345,0.0703873790548786,1.8189202041227808,0.16559266280302193,-0.32650567187807994,-0.6714254781099359,-0.3354678682886577,-0.07679720118558017,-0.018791757216917282,0.623926586039117,-0.8543786374200005,0.8630708971348916,0.4361530557714421,0.028769081702181384,-0.5080053468291084,0.16726349894003906,0.43292988877446276,-0.42279250194586865,0.19340724219562022,-0.11887086404537445,-0.9880092021225595,-1.7113559914822105,0.2447858185010528,0.41771733831955693,1.4275676153902925,0.3815490387073128,-0.6528141040929101,-0.02178083055282089,0.47146183102797024,-2.006401021548567,-0.8288280385109423,-1.226407044042575,0.15782410915514047,-1.0845576690456915,2.420003111559081,1.1681982305445062,-0.41969223105312986,-1.5570683083826682,0.7340015468981133,-0.3641380344583456,-1.2184443978415318,-1.1248875283466007,0.7528674430738985,0.7853694306005409,1.7179232364238604,-0.1383304613049307,-1.8434965293427226,-0.6305222869163198,-1.7706237071656374
PRISM|7506,-0.7162102444013918,1.390346294672546,0.8341789199855596,0.395512060057037,-0.44372061358245696,-0.4815619850758627,-0.2952122997737052,-0.5746857793352007,0.8555786079536998,-0.3659669944459618,-1.3065383681234057,-0.36907889797290255,0.1413464027169025,0.17971685805113438,0.30089317394767834,0.4980313383317635,-0.22138382312124033,-0.18982485175455474,0.3228175719132663,-0.7806075841393719,0.18410226628395734,-0.34770066136890326,-0.5405976309508629,0.19441193220042202,0.24441512960482745,0.6412917102865057,-0.31044648837490896,0.3751692363561339,-0.6986328512468752,-0.1674084945737188,0.32263249889294354,0.3390849831946158,-0.8178883160377051,-1.084434072393075,0.4017756371891055,-0.2468121510357452,-0.650080697000061,-0.07660735625956505,-0.3858129814965465,-0.553873300949345,-0.0426826129627233,0.31937345898227476,-0.8568636532351107,-0.6029522665069108,0.24825944234671163,-0.25500417669941583,-0.2729906384252971,-0.047935754741349625,0.2130770995055784,0.29129790374716596
PRISM|7762,-1.2713495409399074,-0.05782438265237073,1.0041823201456592,-0.33119942396649554,-0.7876261973421859,-1.0391135481243583,-0.8170140684448036,-0.6821111923856755,0.5673335634298154,-0.7732024645902402,-0.028472856205611553,-0.230898876378308,-0.7699041512956313,0.8868363251924496,-0.18481960150914423,0.24284350911941208,-0.31128983466570426,-0.4561045852941829,-1.0637477369286283,0.22026142333657334,-0.16371049874543692,0.271323727440809,0.6721009584535149,-0.6385233093261636,0.8954212654219655,-0.11640784452889241,0.09337575255154627,-0.26833350383445503,0.051195739808044295,-0.39476592231348057,0.11539165859786361,0.02815801093551857,0.08991188115321144,0.253840092592974,-0.11110049300390469,-0.06105234639022421,0.012427536875897711,-1.1501994256683867,-0.3547624720365678,0.4361292377565798,1.5385627599654894,0.2192638065464305,-0.8587637290175218,1.0433031288090462,-0.292308465595166,0.02787530913230885,1.2187694255165942,0.3630254918523996,-0.35217582302275996,-0.9707245630530675
PRISM|7776,-0.8804782719782382,-0.1998630284098001,-1.5476642948597625,0.3478776390981375,-0.5377456019289556,1.2149646571653216,-0.08160072193903538,-0.4124062188190435,0.3644669422551474,-1.5387151306721367,1.3125294715232732,0.33594456411220386,0.4173322881900598,1.0079374688552132,0.22246489637472425,0.7964676961958749,-0.6289397151196118,-0.6583765266756719,-0.35804013544062174,0.11807460035265442,-0.6680680909728914,-0.15878474893132416,-0.37531322521380817,-0.8236105160131902,0.1894771833487645,-0.6799486794391895,0.09441296867467605,-0.9368180896709496,-0.3282537113426795,0.1883371323281322,0.657050859469438,0.22111706356683705,-0.07143940201002848,0.014106275711538852,0.18871279908374847,-0.46665550291824714,0.665998907176752,1.4942347156188052,-0.4869919988465012,0.7422682439713536,-0.26380776293648306,-0.7602677881898426,-1.7197072261330018,-0.5715406985812092,-1.9809080384446176,-0.5372646386111494,0.14488181095215522,-0.7505066694056063,0.22116221255220692,0.8056689965659675
PRISM|7852,-0.23439481245362065,-0.496434844167707,-0.408296355985753,1.3193302252953354,-0.20403866679428084,0.27734337039530776,0.49003600482940596,0.6496685530034286,0.4645342697702509,-0.9663121985190392,-0.36268348816698254,-1.2771396319142663,0.6816550357951425,-0.864111476081306,0.3680035646510047,-1.2115208633696155,0.29019041226743214,-1.2407704225392338,-0.16106363209067678,-0.24415359056822716,-1.645801623800998,-0.1941387768096919,0.044090265714416044,-1.169864587408814,-0.4005523170410516,-0.8127524464691323,0.2751630774381246,-0.6338033048560157,-0.7279149738981328,1.062924622603887,-0.20524537882171984,-1.376526453521725,-0.7822851837605015,-1.723902621179249,-0.3691432951575683,1.209679445355363,-0.51603379750406,-0.4958114448727327,0.4362339545026112,-0.09085729726096828,0.9659145251740721,-0.9582413303187909,-0.2663252221433746,-1.976354314449947,0.3123680992582022,-0.5708086937092453,1.4759543013223204,0.8891934827018345,0.4776051071642688,1.4439925515563146
PRISM|7897,-0.32881833335237337,-0.7622096463657513,-0.8760262857139355,0.15152813171308166,-0.9234650573102364,-0.3465602719889655,-0.7007847826615546,0.7177057481168493,-0.14117282148041457,0.3978717060879047,0.22814690779494337,-0.7309308586810601,0.6803741730367805,1.3722860613351326,0.2252328726359842,-1.2936475555190818,-0.9825029597228936,0.15825936809100505,1.6768435662541672,0.15406759189896543,-0.203319065596875,0.8347439587333803,-1.2117819442330184,-0.2931468751797058,0.617106497048115,-0.2740209625276419,-0.16092849002814,0.9872858334621807,0.8403412085982102,-0.05975746785575141,0.4197175606510448,-1.3540800230534547,-0.8795675688987622,-0.237863968122473,1.925946464893456,0.8090340760227344,-0.2574083643045038,0.043677602820455796,0.7045437531350339,-0.48238350301317057,0.06310087663684792,0.25410308488481226,1.0549239057292945,-1.0381773146949262,0.32793138451346104,-0.9065432442230188,-1.203916639493281,-0.2517371921452905,-0.4846664834401106,0.08115163449770275
PRISM|8096,-1.8049223140013206,-0.44317421810149166,-0.3388872301726113,-0.5071946130667215,1.4103559452093866,-0.47557291858649975,1.3095849682688305,-0.5785768880344324,-1.1113617010992742,-0.053734517874429,-0.5592211392864864,-0.01375936013153969,-0.039550001533030156,-0.7159171266656176,-0.8272582341949086,-1.273030171769039,-0.9059242794352493,-0.02901546369393002,-1.739927800107225,-0.8065784419689715,-0.32851311418644513,1.1419105731785522,0.10906988307316126,0.520685985735664,1.0313189230743105,-0.023610390036520188,0.18819596109146364,-0.7630604436070898,-1.0927947140229755,-0.05207100902222665,0.3826413564382771,0.4271067611268171,-0.10791268976372341,0.07696682630477925,0.13787259723696021,0.518778831889503,0.5279988517253997,-0.1857954774627963,-0.7681773651164756,-0.461801343566773,1.0139596373764885,0.2931820861385631,-0.6099136359113327,0.3131120251409752,1.218534637454676,0.2533101064861676,0.7257265383685928,1.3833656214893344,-0.5659049596280645,-0.69760083002112
PRISM|8101,0.5131679906160093,1.1223449261462903,0.26177873456379896,-0.4966119275467801,0.24980487995887216,0.7025250560298808,0.30121280917059207,-0.749973607957219,0.9416364591817609,1.3034039951924152,-1.0959260643008675,-1.5365802864681068,0.49944773205951454,0.437995696731474,-2.263284357622905,0.7568252973136571,-0.7549451991779587,0.606654266681828,1.7198898275098196,0.33328214310765597,0.500661045765739,-0.40353455210989714,-0.4826569143197454,-0.37778026073954957,1.4461358320847042,0.7239855094950591,0.3757483885460734,-0.7324356500598705,-0.150529353782783,0.20441149877175682,2.6507227949500898,-1.0970606308773565,1.2866812213484788,-0.595881841700376,-0.5062299248439555,0.4238212952408528,-0.6948354139126943,1.1719711839884115,-0.5347985983875013,-0.14092283469222036,-1.0547105732414943,1.8500169828014879,-0.7690785972920696,0.7105332628927262,-0.15862264736337545,3.008184620905523,0.262629795305056,-1.8824311582857864,1.2054169545802966,-0.8175024034415422
PRISM|8106,-1.2629589946161437,-0.5031236423800957,-1.3377857967869264,-0.6334751341975848,0.7084017348962254,-0.4252667472519284,0.8453714090428447,-1.0103967374621203,-1.5957460702883046,-1.0485285776314637,-0.2505956873331484,-0.40049179341144814,0.5664235846608354,-0.6564064292382671,-0.1883323134547421,-0.3002925371212438,-1.455867062676195,0.2544246564627376,0.9340581792052371,-0.3161085685296153,-0.685066178051058,-0.3403868475876568,-0.14127037447417393,-0.9824116320718479,0.6021318502103468,-0.49890349494871483,-0.2988345887135142,-0.9075525441770713,0.40357359116145997,0.1808896199762349,-0.45021462050920613,0.2196948043686721,-0.3632748634664478,0.43013157972326244,-0.7372072044358612,1.4244681361663987,-1.2962765905979077,0.2854502476587758,-0.2711672858236077,-0.7941599372305761,-0.6713424490651193,0.26346196122837123,1.527935574922098,0.016887076809203438,-0.5689980778680853,-0.25944609091452664,-1.55227479683234,-0.21554529917002296,0.2264880937501759,-0.6055094832674393
PRISM|8129,-1.3649307497473193,-0.27459911808401805,0.5830394872702073,0.21399355091511965,0.17903641049621563,-0.8374027847185983,0.0321553254571996,-0.6010397171854526,-0.08534152163040984,-1.0334641650282776,-0.024681892951927645,-0.30495249024620935,0.4323159389427972,0.07795709210848169,-1.2461857484413563,-1.1144850023177666,-1.1655256454580358,-0.5116794638250917,-0.6002976483909336,1.2029420325819624,-0.33969204969014927,-0.16030654304327185,-0.05460330306225246,-0.986196144777613,1.0749950613295738,-0.8145075326371738,0.5452995619164293,-0.37209472679282624,0.14762413772861377,0.3578521366474857,-0.22479674171741465,0.0055934566047578784,0.21406451327122006,-0.27066426112241904,0.09843255587334329,0.979331755249415,-0.10068898112743008,-0.624941771480883,0.3554615408179529,0.20765395336153467,1.2401442656893966,0.46485320441592604,0.8277494093520849,-0.9198988998319712,0.4555648268157035,0.778000609674307,-0.0038454277171053397,0.2713041893032402,0.044222277862792314,0.49800537248794197
