Sample_Name,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50
PRISM|7496,-0.39911929338768776,0.030703425936060392,1.4614796782866704,-0.9631189040273211,0.05219507632814465,0.16318783049799943,-0.7846552246044333,0.18875363098872983,-0.4811794605528659,-0.5335307757861544,0.12175046361024891,0.12371278268327976,1.1284247824199642,0.5331460024568762,0.12258007751139526,0.651582430379674,0.3560475033145535,-1.1147714890019682,-0.336436199639667,-0.6792425044035693,-1.3100087996528063,-0.7098200041659801,0.6292851088141787,0.7780979921027255,0.11391184782155915,0.939316762799833,-0.4382832119505569,0.9925808726859474,0.2102834507350979,1.3609666137896457,0.6293319878429796,0.14708386188404582,-1.1340768443163725,-1.9157333053675685,1.4722525754818891,-0.0067056527720282914,-0.5662952438009329,1.0238324587056276,-1.232773520391236,2.36202405214381,-0.43524012269037526,0.22076437222618261,1.1933244927730087,0.2890874723815931,1.4088048820680716,0.6457455254513987,2.8673732724448837,0.8751551482740788,-0.09754410262410333,-1.081343202994509
PRISM|7506,-0.6178484421017421,-0.11498208264035395,1.177073066784097,0.968844653302096,0.003598858577591716,0.4919468367924578,-0.036499420542597354,0.5212601401875371,1.6725198002950832,-0.5605341841480375,-0.3754880673868039,-0.04372520050294692,0.18372294379051712,-0.23744385057864997,-0.06949281811725715,-0.45632853366714665,-0.40013814660368935,-0.3105681147579467,-0.5447040901919393,-0.6781975386583093,0.2739771454135134,-0.41089854274315696,-0.027853366864708066,0.015257824753225586,0.5916018814416891,0.5709093058482442,-0.228660284848208,0.2841569053380624,0.2690022157053734,-1.2484331974826726,1.0249426307571152,0.2173375716188305,-0.12242470877724912,0.5045875740283258,0.24829547357214404,-0.8789613925541779,-0.6455271912286666,0.3384416126480224,0.08183729273347337,0.3751162664342207,-0.21944694868037884,0.12158884580979161,-1.0830603570570616,-0.5060624978462442,-0.4417231197147849,0.095459466434686,-0.9174107186901634,0.31659251036124847,-0.20985547828438408,-0.6061562388314131
PRISM|7762,-1.329890674578892,0.5741160245378973,0.13956365154773284,0.5666973501570082,-0.2699643079213864,-0.3573432798069776,-0.9753945029118352,0.7715175092256746,0.4611565947816993,-0.6091010127938704,0.2690935948606203,0.22439924086357668,-0.22262603989209986,0.2385899376327156,1.065205682936313,-0.8407019239781081,1.0540407305280206,0.02453936241147246,0.3361943977457567,0.06615911263828318,0.822667102321867,0.23629175499975025,-1.3674511838503132,0.1678615799963393,-0.4542011592653716,0.6440561702707903,0.01812077654658434,0.024723164192044664,0.24171187086341142,-0.6134582784940279,0.05708375084408646,-0.5868835381818849,0.05537846825885202,0.38599341154190103,0.3273301564503989,-1.0034735825593855,1.2254026842449393,-0.281202585188175,-0.20531812649371559,0.8025403173890547,0.9369245623285105,0.7825046321674252,0.2557907573650363,1.1721470737552064,0.5219870530812056,0.10389847480602031,0.36430838890852624,-0.33407014541646224,0.5189872941930072,0.8320923808494527
PRISM|7776,-0.9357609103674275,-1.0939009700135085,-0.4175845201595331,-1.05548603642052,1.278502196185535,-0.2822836100515465,-0.013797454710959908,-0.507219220628882,0.28404745793643943,-0.0006312655480775333,1.5719619830221205,0.6125070492629039,0.42994468281303627,-0.5501816243132879,-0.12611977595850465,-0.2958800421353889,0.8094304577589183,-0.07834985565987991,0.2301893173015419,0.009921283437004708,0.056997396992256255,-0.26873988183244446,-0.4639973452487041,0.4844022375938033,-0.1874526216655532,-0.41685256834619583,0.23272616567373614,-0.5849855106059335,0.2249723249010103,0.09964957115612091,-0.10622715278598309,0.6343073974856381,-0.42382961055210544,0.33425112843700266,-0.22174093235407275,1.186175188646545,0.15959431293741463,0.8158304356359787,-0.22541501713107037,0.8978039271106627,0.026498804216227828,0.04906776196974225,-2.0590552575746925,-1.279416946935384,1.5896802638980456,0.7847124246519313,0.27393189322212624,-0.6238575072939125,1.1657927809391306,-0.05312567037045659
PRISM|7852,-0.28202993008172367,-0.25981961512887836,1.0121159298714384,-0.8747576427671901,0.4861291347751663,-0.7642934790280043,0.23936611701359406,-0.6867558640304945,0.6997413734112624,-0.9359592887322714,-0.788475898976231,-0.39498922507445194,-0.32214961270840686,0.2922780675907364,-1.3612270385732557,0.5366801211187421,0.75229899973968,0.19807777799470083,-0.4599557457621645,0.803773094401505,-0.16971161464908327,0.273955350251314,-0.5428795637238455,0.711067097567715,-0.524695349653421,-0.23464688383746202,-0.17833065911174467,0.030036093592785945,1.1287246635410297,0.4425118439612035,0.12977613924235323,1.7877689724076486,-0.9604349563132841,0.11485188860651555,1.2443168251402508,-2.068939939133268,0.14510747395027654,-1.3173249470909287,-1.4486367099391495,-0.9964835230598394,-0.47248088871090155,-1.11373749967781,-0.6376133511826586,-0.5215099173343339,-0.31197683801978293,1.0869999098067975,-1.2324715466145244,-0.16060101528007203,-1.4753611855959903,-0.09803985827983455
PRISM|7897,-0.45399766935952884,-0.7453016567383518,-0.2565523656249513,-0.668808965653686,0.4677280152990517,-0.539862749363251,-1.1718795362144565,-0.3052720535144895,-0.4326625820815841,-0.13446875815647802,0.276720717653384,-0.3668129744192254,1.150734947093627,1.3108598519118833,-0.3620582912721947,0.20255989240389025,-1.321596050145963,0.6458808081446579,0.5288422547013845,0.490744995196031,0.6304408178499731,-1.4794052599922534,-0.8475522952127295,0.8598402036799211,0.592940404980498,-0.1738168169527418,0.09803112702501018,-0.04021646252557975,0.9066534031676108,1.2221899244770305,-0.5888193899651969,-0.11440505056548544,0.7642428599423846,0.5880470992243607,0.27220978351137715,-0.4464872036091855,-0.11262485900528209,0.6558061094575584,0.34728905739306853,-0.41735603567485,-1.1768948851741985,-1.5533795080396997,-0.5243174482073798,-0.6637371835102904,0.020436397693205977,1.1813625863395145,0.7791297492619617,-0.5931642246945894,-0.7618664954206829,-0.37597948439748174
PRISM|8096,-1.7974965192918242,0.06643370935105403,-0.68229920738518,-0.20500828497524548,-1.5505837797753568,0.6195635624145589,1.6458127929996262,-0.5259471545226932,-0.41479681358922005,-0.3497916458154632,-0.6551883611412163,0.43304762371104305,-0.7417234687992014,1.4950182539079597,-0.13967175903679085,0.9564146458283167,0.9731748943731817,-1.113503428679596,-0.13217976965472683,0.30210470838446285,1.07311650337837,0.05669878534572739,-0.8305151855846705,-0.4967666005177869,0.9151968616330456,0.6592919157180791,0.25897764988330746,-0.04177999347345062,0.3099512446567818,-0.7039754199587055,0.4694607588848877,0.14202040989688208,0.08234211246675849,-0.4282586752613945,0.3770938693686864,-0.025696457207817783,0.6093286549672107,-0.3266113742460718,-0.11682413138119774,1.097590747963826,0.00026806171620093893,1.003574919994144,0.5265856814272584,1.7834519318122346,0.3392792152402427,-0.28673405185754075,1.5491849393877737,0.19929247295270472,-0.16834203002376041,-0.2923680484152181
PRISM|8101,0.6439434656492796,0.23186951927566177,-0.22508721367524148,0.450629634582807,0.369084487808868,0.8885145979422556,0.7147752102444864,0.9912791290253518,1.1455678165094836,-1.2929232739881977,0.36410530056886925,-1.9268055351974949,0.29588464428399386,-0.12495645183830405,1.1615562045195613,0.8833039592823576,-2.527383591284604,0.11790847132041749,0.30565404049804445,-1.5622922219621973,0.6349725240006553,-1.0113989132161314,-1.122814516171904,-0.8306578784185217,0.592833875265117,0.5514595181505151,1.3814546247096195,-1.2070871379490797,0.7531810339683497,0.6447216317325868,-1.1120028802140678,0.824878916716683,-1.8243595809397564,0.07986353218486185,-0.04056808024587441,0.3840975315445612,0.24343723045009966,0.6090327693657828,2.73254493681277,1.3499249584774131,-0.6129691804928687,1.4722592466294244,2.082969251746418,-2.1923994979095984,0.12022786097082915,0.07587093900488083,1.1090752848123242,-0.07654061305485954,1.8307947828372784,-0.9986373132510226
PRISM|8106,-1.297521324444404,-0.8555615698281281,-1.1337886900299994,-0.7107197283811468,-0.7139506569596648,0.2488900360646028,1.1591255112083179,-0.7616830718238092,-0.7135473707943898,-0.663950020471642,-1.1406181991340927,0.8613748469939769,0.05231122438968275,0.20934694800484233,-0.871658574217857,0.27070681353022896,-1.3407683422993775,-0.0810860171040747,0.7059616881231985,-0.7048188819987429,-0.16751109823024057,-0.18612138578127088,-0.8732582374731576,1.1501140282064772,0.10506954924518896,-0.18226003633446985,-0.23150608245869664,-0.8891506549719117,-0.47123612093550327,1.0601046112661043,-0.7174464873325457,0.7967496579271494,0.8119325002875164,-1.3271403878212984,0.6425280169610741,0.21958609204675192,0.27930603135849835,-0.5424440974060417,-0.2375119944035492,-0.3986990301620146,0.38950317174647053,-0.4336527028595977,-0.08469558554513514,-2.069107001533829,-0.9242001964277959,-1.1592359406428596,0.1768927377899087,-0.10161392315382492,-0.808886530554588,0.3821732070419645
PRISM|8129,-1.4232385410684056,0.4769214482219683,0.3782820624866127,0.051640480735108414,-0.6571305765489286,-0.014059214606901366,-0.08048685340728344,-0.0008903884071330209,0.33036116250721637,-0.7904430965557475,-0.3361857839492903,0.6628515060799359,-0.09049334941840989,1.0323891430576375,0.5944663206193566,0.8776792795930621,0.511117792954462,0.3536432174692385,1.3368154485063977,0.07692428285296098,0.004027613622910281,-0.11265907552892654,-1.6573194473030706,0.6821973711687292,-0.2682771814659017,-0.5063812370160585,-0.3496078399646894,-0.2881258140637185,0.2900998823824805,0.7712554691916242,-0.72384041848323,0.5572188296137022,-0.040127865486867385,-0.7940165401745968,0.3828753015366135,-0.5756339463510913,1.0582014558903317,-1.2509200732734245,-0.043107343533913926,-1.180087235489475,0.20296283178251853,0.8305916052823488,0.9235316622078019,-0.18176853709524826,0.2801639316395675,-0.2339881896863906,-0.10242513527313041,-0.13779633399785615,-0.7594645221245536,-0.1378225280502715
