Barnesiella_intestinihominis,Bifidobacterium_dentium,Bacteroides_cellulosilyticus,Eubacterium_rectale,Ruminococcus_callidus,Blautia_producta,Clostridium_leptum,Anaerostipes_hadrus,Bifidobacterium_breve,Akkermansia_muciniphila,Bacteroidales_bacterium_ph8,Coprococcus_comes,Coprococcus_sp_ART55_1,Bacteroides_salyersiae,Flavonifractor_plautii,Subdoligranulum_unclassified,Roseburia_intestinalis,Roseburia_unclassified,Bilophila_unclassified,Coprococcus_catus,Klebsiella_pneumoniae,Roseburia_inulinivorans,Ruminococcus_sp_5_1_39BFAA,Alistipes_finegoldii,Megasphaera_micronuciformis,Dorea_unclassified,Ruminococcus_lactaris,Dorea_longicatena,Eubacterium_hallii,Bacteroides_xylanisolvens,Alistipes_shahii,Ruminococcus_bromii,Ruminococcus_torques,Alistipes_indistinctus,Anaerostipes_unclassified,Ruminococcus_obeum,Clostridium_symbiosum,Alistipes_putredinis,Eubacterium_ramulus,Lachnospiraceae_bacterium_3_1_46FAA,Gordonibacter_pamelaeae,Eubacterium_ventriosum,Roseburia_hominis,Dorea_formicigenerans,Adlercreutzia_equolifaciens
0.04003174446373206,-0.04856221725903424,0.012572312088897732,0.0017151284572519826,0.052914550071279515,-0.009295165799583366,-0.0018752070409651378,-0.0010948371622164776,-0.024258307252869774,0.003152543928442421,0.008330614679401993,0.03524810782059169,-0.0167717874503876,-0.008288858773788828,-0.0031503150032125005,0.0055629122733540926,-0.04684445402315435,-0.006438477970385159,0.004133295824729655,0.002993423859610725,0.97586790947347,0.02740391923040619,0.012744752860319444,0.004547734678673567,0.00014581283319019532,-0.0007851544486916883,0.011698254113006068,-0.11505862559180823,0.11172052144021803,-0.0019260424278272298,-0.012828988940007459,0.016110956534163477,0.04081366484515942,0.00030464343584942665,-0.004471851119002645,0.055770482472632374,-0.008461889176878653,0.05588778508259642,-0.016766444934451504,-0.0002370208990976459,0.003655081282838274,-0.0022301627343913836,-0.018598292608715185,-0.014807483156869014,0.005534476509520102
-0.035797625595895874,0.002157616620842434,0.0858168576103788,-0.013379128406478008,0.15714959096168377,-0.0030557713949064674,-0.06155902193243598,0.01805403798295524,0.036144779723905965,0.0010956913009469438,0.0016788327560515737,-0.03540333670707008,0.9020645744322261,0.001587732127856678,-0.0020693104685931135,-0.04321976718613485,0.034654920007098966,-0.0069409676405065845,0.010739870816074082,-0.000283440761065179,0.0324535962951521,-0.30889412575881225,0.027647072389820684,0.00022522704767972946,-0.0007214272139252588,-0.0022496251405260286,0.13792893341446724,0.035688013437167425,-0.09795574386126472,-0.003304965398599241,0.019995680327768654,-0.07148040732778373,0.061754079472234207,0.009178033069434018,-0.03492466339434883,-0.003011681436335942,-0.014778873703018218,-0.012515454169210204,-0.04390290678987136,-0.002273542647985568,-0.008438772140343545,-0.013177906078950233,0.04044428377777792,-0.02919667197279487,-0.002483175188407148
0.07443989599066973,-0.1528504667900551,0.21031588518244976,0.0053202026292125115,-0.08588809101759388,-0.0031141501519685033,-0.0634454765070398,0.0029381583549988877,-0.01984170342364308,0.0010438981603427544,0.051503344847020266,-0.07658754469721865,0.24148514576356128,0.01838682353210655,-0.006684931722270637,-0.030408515024605648,-0.13358306496329944,-0.01619783301188521,0.010533394151402642,-0.02904506395344897,0.02257717720308655,0.8067759600015355,-0.11074397121748086,0.007892342134662384,0.0015559685694849967,0.001359709433747153,0.0385697578569859,0.2514952573238217,-0.05712928042285776,-0.008658292693204488,0.07126744153535369,0.014367229433018953,0.08071077206109911,0.00561031061298817,0.007834569660843236,-0.26393779480487667,0.04716229631070199,-0.06754625924433003,0.015532766478967706,0.03582302479885478,0.0036623279156556272,-0.023695229129709637,0.05192672931314384,-0.052859612815461754,-0.008966383380540656
0.13137035194298696,0.09096549858275851,-0.3128987589484941,-0.009228184549434304,0.020611949651134984,-0.02080608630522901,0.04023185772766425,0.044864468554506154,-0.11056607855265627,0.002415725543218561,0.014059694363594305,0.5547565452025436,0.15762189885637734,-0.013754529637698729,-0.008139649126090304,-0.06127287989355201,-0.06182397918304486,0.005620645721089557,-0.04607439198780224,0.07347872825937524,-0.08478078927774008,0.2941699463458992,-0.0948180596371097,0.017088685181816877,6.471593746270492e-05,0.008542512192189943,0.10847861407471529,-0.15366828137628807,0.025416851917606096,0.00927654600960017,-0.04515138389425703,-0.022935995286527563,0.09800641201514919,0.0014735705876823973,-0.0725626845352501,0.5673851851272314,-0.013780136072369411,-0.006858371886958112,0.17657467747229036,0.026335805278008023,0.007623126893214982,-4.861619458453196e-05,-0.009343308324186603,-0.025328390155781668,0.011018236857412359
-0.1285474933293145,0.2345331706145862,0.8462864852936021,-0.004347466118246164,-0.10485993562860817,-0.0012047287956685193,0.003009407237737822,0.019855735689738585,-0.17141569715591237,0.007048363962976312,-0.004493000169431882,0.19597873222349613,-0.11183786664254035,0.0008830045919813734,-0.005730381274902052,-0.01192711516655684,0.01562633612037545,0.004878481255220335,0.04737656573147478,0.010838904478060601,-0.0017964705039754114,-0.05887870582967031,0.016850904646409093,-0.013322133338201037,-0.0007867627276197109,0.0006257989838028277,0.10304495981276966,-0.034561229920216104,-0.13206649577546878,0.007207297243051707,0.0737371879731161,-0.01902045344421562,0.022797640268127688,-0.0026007529360962595,-0.06513874708699234,0.2529518566526511,-0.031349595298308816,-0.042767783174744306,0.05063399086178859,0.0001204729953453521,0.025327509832220672,-0.01398827200551277,0.00658992658727542,-0.05947882184398738,-0.00945656913727491
-0.10983593069071777,0.45211818916766267,0.00022060952259754518,0.009434717929790656,-0.018982573523378968,0.037794819161041576,-0.3256003467646022,-0.017844872447298606,0.6493410894722953,0.006618187668614606,-0.032719593026510146,-0.24889640128961651,0.019545910342533317,-0.0177942358307161,0.017288456000185637,0.03545953065378888,-0.020066241520669492,-0.013472787683006526,-0.027692584496875172,-0.017739584683541837,0.026522191306457513,0.16329564668666852,-0.0006113419700022327,-0.03160616689494561,0.0021729125550208894,-0.0005622842681201612,-0.08394473367650898,0.061578237025185605,0.045475511676916526,-0.024714143802895078,-0.0420746880460189,0.026893693012002354,-0.040196332516318815,-0.016572079782056204,0.007306600735397204,0.33673553181519594,0.09704499354866078,0.06513129928305103,-0.10146351308042581,-0.01150507698425276,-0.0004117212000772736,-3.0438848078583938e-05,-0.03652584764681871,-0.019011914892709897,0.034400864394833
0.0016726347863087257,-0.35095120725877615,0.13473693917582946,0.0037743037923390365,-0.0704370026592906,-0.0207886296953294,0.30070400712932577,-0.0101735404960593,0.6974069883103587,-0.002883797072297273,0.02505096100624526,0.40322576785756203,-0.03586761186629354,0.01761984330295163,0.03058103038431796,0.008583847408931774,0.04360216359956776,-0.013582311386591214,0.017587186916838592,0.026951577147020286,0.003981117768793108,-0.07889007783261652,-6.744760850246889e-06,0.010817214382964058,0.0011212578601891912,0.011130266506679146,0.13425626111040334,-0.03371540189156064,-0.007557926333025433,0.03110834100796933,0.07493018168013671,-0.0066402807099255196,-0.06009603795825157,0.0017528818222734416,-0.07923213033753057,-0.16873825405889714,0.07576320159848247,-0.031064185590662832,0.14848874936644121,0.014974257024226027,-0.0049016184783143785,-0.004697842607753317,0.03307799201462249,-0.036067908101504155,0.07280675634067202
-0.12301307300739463,0.2919073318450291,-0.009800991687073348,0.011328309387634008,0.1352060866802562,0.014917017097334305,0.8498131828904825,0.0030943914055450873,-0.0001558425406949825,0.017768975100372168,-0.04471177591625538,-0.14045084806893515,0.0845909794568916,-0.020241245337694884,0.013879903285679104,-0.005168332289786748,0.00791041291341101,0.03853056724053268,-0.009720423718550947,-0.05545419959027531,0.022631661184255997,0.11984763159860878,-0.008077851729802188,-0.030923210177993085,-0.00012952568739532655,-0.005911895633840147,-0.21991656387303016,0.11348385625562275,-0.00667225746537542,-0.0028634723854278395,-0.10771573917122093,0.004225347297141708,0.025895615554254934,0.0031777769107969047,-0.023110163030028837,0.07203651655296622,0.018384717852287534,0.062005023985565,-0.13706704515220075,0.0005270721295377056,0.005823697405923539,0.015234040001716947,0.04198814384957628,-0.05873548541537455,0.02224869523024995
0.8515321144014755,0.3224807036641281,0.05183272802682141,-0.0005391236392294297,-0.17424792200741213,0.025563213200520962,0.07547935867018053,-0.037929574127126886,0.05857586709022422,-0.012188220262761049,0.20192057510084915,-0.019439480036176154,0.013187073168395347,0.005715281879145204,-0.008364415346762388,0.00737409362297875,0.03493688537275791,0.06830743386290233,0.030799875681060712,-0.038247485388547386,0.013279311657903664,-0.11081855138256452,0.05981658455310501,0.11908507146782885,-0.001055892349486609,-0.007594263850570909,-0.013447122161714415,0.03162875453832465,0.011175358597983923,-0.032232222868988955,0.0314756444778279,-0.004944423358399862,0.002954807442536711,0.03956905915790092,-0.05019081366320014,-0.1067886690747834,0.002039028393433773,-0.1545682408153993,-0.009906540693567289,0.0015959705630412765,-0.006391700533163332,-0.029757300253806664,0.03632499729935906,0.009459724914035576,-0.035186624344630636
-0.3022312560167134,0.5167566557997716,-0.20853356715388183,0.0008657310457297757,-0.4286987284599572,0.056452548167264464,-0.016027759001414472,-0.03418733207047235,-0.07417673268233607,0.0039307711076222995,-0.026391984204574115,0.2686305188444581,0.08168021928901101,0.039941402794369,-0.0107046517833215,0.03230096338811661,0.010694526879421518,0.022223569141734373,-0.00923130058062005,-0.027376809882699867,0.06101630116323714,-0.007918452976192814,0.03816894741982199,-0.03539120215639824,-0.000486215762911274,0.005004195811978862,0.1350699039758603,-0.05432877561029903,0.09830234481721972,0.03538240693803112,0.1795281898407355,0.015517099145023088,-0.040289610631281926,-0.011097088704480056,-0.005059978227918146,-0.4452446633192635,0.0044753026699709516,0.08283449503165147,0.1263430183151592,0.0011272201717651097,-0.0146106399489525,-0.018951623739157455,0.01717896160500389,-0.15630939863424761,-0.03506242061519538
0.07311436522431373,0.05449347981560259,0.09082062284866906,0.0080762242563443,0.2014561562516046,0.049862114632607445,-0.047271583661020744,0.013450248172561172,0.027668527437222472,0.00907850180750238,-0.032121329842881824,0.195798112180369,0.058797006475359515,0.018657701441039266,0.008427432883240923,0.022842959619278402,0.003032386355080463,-0.01692131660218274,-0.02847787227568989,-0.0016551282210714169,-0.0013885184203427658,-0.008697223976547819,0.0279057212401842,-0.0024497843423753607,-0.0004143132980132247,0.006210984751156556,-0.3699197398330287,-0.0015841622462130917,-0.016817726072012408,0.00637493838030781,0.01152604279589168,-0.027949875358064875,-0.06950632868724307,-0.006148785895719763,0.8037088733856264,-0.06759771725321781,0.003931436925688848,0.02706957492003967,0.2375104294669518,0.03132239760128131,-0.023430085048231276,0.004562764508875208,-0.09981138307199325,-0.16835182446724675,-0.027890959910235748
5.5221115354772635e-05,0.24042612993179183,-0.036746932499067235,0.009554750257290877,0.6781078873538481,0.012479491629051898,-0.0022254633456813486,-0.02358148272023376,0.02538270650181822,-0.0032352271756658684,0.08749085975334978,-0.010951004101200165,-0.18863349252992345,0.080598165136965,-0.009298775632822507,-0.02892289083135439,-0.020912883988906963,0.025885841719165227,0.018860735537837448,0.004611047136072521,-0.015476459274017374,0.038171601241066166,-0.04442370187086451,0.07480540325693369,-0.0020163844351704487,-0.004992697635830262,0.48838670930994627,0.06595496963508587,0.03142759843218229,0.016481918748396055,0.2813966881875588,0.009096469202547086,0.04986066707143781,0.005330464016369309,0.06558043599130384,-0.1273478961852863,-0.01763843855969132,0.014441127565241157,0.09128967611721517,-0.02388684242655187,0.0338348606036452,-0.03801965135630023,0.24169606006739316,0.027932482640094767,0.018817806083575542
-0.003945519451547936,-0.10059147773999187,-0.04808528309197316,0.00017196945670465967,-0.3688820474877977,0.009435872990016815,0.15018377177156067,-0.02239064006339839,-0.0007643372923320547,0.0025992400058815696,0.04355431469932799,-0.115765296194356,-0.012476410305573277,-0.04503080606051044,0.011015678460469663,-0.007004096530425358,-0.0439840981171566,-0.027003151540830307,0.019120786815062844,-0.006760959310032498,0.0029964506686128572,-0.011468026532884312,0.019841392029528112,-0.013634957440988768,-0.0004528319183662137,-0.007000914788901445,0.5551019040267684,0.03214334634561389,0.01893507299989318,0.007425956346868989,-0.06303167859621028,-0.054774004174962865,-0.03373811058972991,-0.011538425048484256,0.5499258388989363,0.2006915063187238,-0.003108137546610955,-0.018063006881947473,-0.3471294714294362,-0.025149844092860137,0.026003841807805426,-0.0032232072194444492,0.13937810185772198,0.06006315162847715,0.0334226541928039
-0.05220199672830827,-0.10756865563144488,-0.06597778630508527,0.0026938216854524195,-0.2296794334084637,-0.023874328169737197,0.10386373284008674,-0.0495905822639194,-0.00475259661414781,-0.00040606097461012847,0.08579272841851021,-0.3136396903750465,0.050210662424873403,0.17987503210805394,-0.004239531967604373,-0.02483208014400165,-0.01641179614606847,-0.054605843669839615,0.04759580172051431,-0.025684712559606415,0.02751002909172795,-0.030269677449244442,0.014838163704450125,-0.024518282757109322,9.99907963689789e-06,-0.013147036752691632,-0.17615923838184655,-0.10205469442246393,-0.02227028691917793,-0.023017195945154282,0.5765002753827625,-0.007265676010766678,0.011994887327487741,0.015809583087100128,0.03917960386479223,0.2547269376291809,-0.012996253612936808,-0.07397928075698866,0.41860014742775503,-0.05816138406375102,0.013165367377690355,0.030189705824542588,0.3545815203430591,0.10785584209806875,0.016659474241378674
-0.008937670504353618,0.13394788498028296,0.0618621741721285,-0.006953429196967343,-0.03858297967619255,0.005926826438714678,0.05051909823682451,-0.023361606980933706,0.019882794270529275,0.0041744489944683175,-0.16682556658096703,-0.0683577823208961,0.054915577444394535,-0.05960295472205025,0.002235906965664624,0.02066464803468111,-0.04595730317229899,0.034294897176261815,0.002960376185225183,0.003116035163652841,0.026943849326673576,0.0377961610728611,-0.024932741531280545,-0.002157818668436534,-0.002138850312336238,-0.006357061809823428,0.11922922681849812,-0.05247956720525171,-0.048394945429249825,0.006279454871222306,-0.34946789388739863,0.002875475405571197,0.0051589152317121885,-0.026239343994133333,0.07581579962365308,-0.11153891595687655,-0.01164661064298752,0.014694041235456114,0.4405522176556279,0.02631330652844454,-0.013066665979619347,0.08184569507628227,-0.05071814250819153,0.7447212044458931,0.08865092785617604
0.049516064256732745,-0.043398722334019355,-0.014743813976663474,0.01485437116835328,-0.04800019481997132,0.008517112204032146,0.023999066556978352,0.1634948714136626,-0.01732021813319268,0.0003346912414002555,-0.10232685897402759,-0.2783161649423196,-0.03752047430889094,-0.08427404012156481,0.017719518741502682,0.02036191776674307,-0.014109459756542597,-0.10448541854846005,-0.012509954188835548,-0.24957908948898763,0.0013062345250674234,-0.04881238998443843,0.005126223058079971,0.06589526022280935,-0.0007467611143161523,-0.03429652150960927,0.2439025521896754,0.03602960369977132,0.021366872803628992,0.0776606659767325,-0.3770124376736604,0.014437734250953238,-0.03225963928098703,-0.04694637510007629,-0.060132807776333445,0.055924713147435634,-0.00970078354971735,-0.0026808320228578,0.5121645361630934,0.04422317612995985,0.00790591573937916,-0.06749677001273152,0.057786919192347866,-0.5367906759608382,0.0806319872214263
-0.04958640892111228,0.01951341407043718,-0.018993738454938285,0.000587567977917168,-0.010949721161442036,-0.0029701046047823226,0.031620293028209796,0.7291937838662176,0.023462308775915194,-0.0061515288622964095,0.25203860254764143,-0.048921609336589345,-0.007856730700302655,-0.019420611523730508,-0.002812344882789225,-0.0016398495648260458,-0.01724260284792232,0.06826687061099057,-0.014751547740094323,-0.15711598744506935,0.0015639393637160992,-0.012868316800510149,-0.019854787602647007,0.03618889437216147,-0.0007721333239972816,-0.0191971510079606,0.04505357407975946,-0.02900340668119955,0.001308281706463535,-0.05982506552665559,0.18810167405728156,-0.0003457617071997987,-0.01668068452227201,0.018413173005374272,0.018955463576460926,-0.002431464602853683,-0.03242721870944772,-0.01646724771796586,-0.028986640537229373,0.4291940736751964,-0.004843647823142226,0.24196597413285587,-0.2583531111700286,0.09604197328635217,0.03409329749004165
0.003907256604112945,0.04164394789448863,0.0251043401226927,-0.0019124825011630933,-0.027366984858786764,-0.01210438307036909,-0.05668708138364403,0.368682718941756,0.02650183501715907,-0.005784038132067222,-0.009497776072074925,0.02335850308468746,-0.0158366764723635,-0.07404299963296072,-0.003819117422845098,-0.004986239613768624,0.004190498794016437,-0.0477896778435147,-0.083726201210748,0.5563692654100943,0.010659935035300019,-0.01211595044381246,-0.002032719351371868,-0.027514144517031283,-0.0015369486590768172,0.050510149714559804,-0.1273135219289407,-0.041452826454014685,-0.006102157866320328,-0.004942315624946292,-0.23981561450986516,0.010779669758713722,-0.011473545418189846,0.018098051433271006,-0.0028784502411893925,-0.08966910990036137,0.0006843399978852804,0.0321458195941207,-0.036721818374354676,0.10352414550615818,0.08993244517743179,0.0001924583429225024,0.630649671046286,-0.027162738623568314,-0.15567376627850177
-0.053357243348139086,0.014142924294400679,0.006824185374430997,-0.007090803095586649,0.02401006869329827,0.003379531677280362,-0.11992833282358785,-0.14590410985047314,-0.032720765777539615,-0.004298456123560444,0.13161116730793418,0.17960334454892896,0.0025467458391723874,-0.13118681523355963,0.019481354703359835,-0.0016239508240468575,0.012751127508467366,-0.0280898430220177,0.06361406919582566,-0.45432660080741377,-0.004884697889332643,-0.00038065462003977757,-0.00017886106393524837,0.07860941903429682,0.0002170017033939764,0.009929574754800802,-0.17112667820826943,-0.049585799983283704,-0.008229880690286587,-0.13189775794380554,-0.1332763695216338,0.001028031175603794,-0.017842893489001727,0.052739662431296144,-0.003924384982078949,-0.0447407762455907,-0.07952759247540657,-0.009018437624656053,-0.14737715647196592,0.13749545330766494,0.06699617657623294,0.270123784908708,0.45676515539979223,0.021090407310420896,0.5186170233374
